Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Crystal structure of master biofilm regulator CsgD regulatory domain reveals an atypical receiver domain.","/pubmed/28758290","Wen Y, Ouyang Z, Devreese B, He W, Shao Y, Lu W, Zheng F.","Protein Sci. 2017 Jul 30. doi: 10.1002/pro.3245. [Epub ahead of print]","Protein Sci.  2017","PubMed","citation","PMID:28758290","pubmed","28758290","create date:2017/08/02 | first author:Wen Y",
"Using Ion Torrent sequencing to study genetic mutation profiles of fatal thyroid cancers.","/pubmed/28757314","Lu JY, Cheng WC, Chen KY, Lin CC, Chang CC, Kuo KT, Chen PL.","J Formos Med Assoc. 2017 Jul 27. pii: S0929-6646(17)30387-X. doi: 10.1016/j.jfma.2017.05.007. [Epub ahead of print]","J Formos Med Assoc.  2017","PubMed","citation","PMID:28757314","pubmed","28757314","create date:2017/08/02 | first author:Lu JY",
"Identification and comparison of candidate odorant receptor genes in the olfactory and non-olfactory organs of Holotrichia oblita Faldermann by transcriptome analysis.","/pubmed/28756307","Li K, Wei H, Shu C, Zhang S, Cao Y, Luo C, Yin J.","Comp Biochem Physiol Part D Genomics Proteomics. 2017 Jul 24;24:1-11. doi: 10.1016/j.cbd.2017.07.001. [Epub ahead of print]","Comp Biochem Physiol Part D Genomics Proteomics.  2017","PubMed","citation","PMID:28756307","pubmed","28756307","create date:2017/08/02 | first author:Li K",
"Comparative proteomics of matrix fractions between pimpled and normal chicken eggshells.","/pubmed/28755913","Liu Z, Song L, Lu L, Zhang X, Zhang F, Wang K, Linhardt RJ.","J Proteomics. 2017 Jul 26. pii: S1874-3919(17)30256-7. doi: 10.1016/j.jprot.2017.07.015. [Epub ahead of print]","J Proteomics.  2017","PubMed","citation","PMID:28755913","pubmed","28755913","create date:2017/08/02 | first author:Liu Z",
"iTRAQ proteomic analysis of the interactions between Bombyx mori nuclear polyhedrosis virus and silkworm.","/pubmed/28755911","Dong WT, Xiao LF, Hu JJ, Zhao XX, Liu JX, Zhang Y.","J Proteomics. 2017 Aug 23;166:138-145. doi: 10.1016/j.jprot.2017.07.013. Epub 2017 Jul 26.","J Proteomics.  2017","PubMed","citation","PMID:28755911","pubmed","28755911","create date:2017/08/02 | first author:Dong WT",
"Mycobacterium tuberculosis universal stress protein Rv2623 interacts with the putative ATP binding cassette (ABC) transporter Rv1747 to regulate mycobacterial growth.","/pubmed/28753640","Glass LN, Swapna G, Chavadi SS, Tufariello JM, Mi K, Drumm JE, Lam TT, Zhu G, Zhan C, Vilchéze C, Arcos J, Chen Y, Bi L, Mehta S, Porcelli SA, Almo SC, Yeh SR, Jacobs WR Jr, Torrelles JB, Chan J.","PLoS Pathog. 2017 Jul 28;13(7):e1006515. doi: 10.1371/journal.ppat.1006515. eCollection 2017 Jul.","PLoS Pathog.  2017","PubMed","citation","PMID:28753640 | PMCID:PMC5549992","pubmed","28753640","create date:2017/07/29 | first author:Glass LN",
"Acid/Salt/pH Gradient Improved Resolution and Sensitivity in Proteomics Study Using 2D SCX-RP LC-MS.","/pubmed/28753293","Zhu MZ, Li N, Wang YT, Liu N, Guo MQ, Sun BQ, Zhou H, Liu L, Wu JL.","J Proteome Res. 2017 Aug 17. doi: 10.1021/acs.jproteome.7b00443. [Epub ahead of print]","J Proteome Res.  2017","PubMed","citation","PMID:28753293","pubmed","28753293","create date:2017/07/29 | first author:Zhu MZ",
"Quantitative Proteomic Analysis of Optimal Cutting Temperature (OCT) Embedded Core-Needle Biopsy of Lung Cancer.","/pubmed/28752479","Zhao X, Huffman KE, Fujimoto J, Canales JR, Girard L, Nie G, Heymach JV, Wistuba II, Minna JD, Yu Y.","J Am Soc Mass Spectrom. 2017 Jul 27. doi: 10.1007/s13361-017-1706-z. [Epub ahead of print]","J Am Soc Mass Spectrom.  2017","PubMed","citation","PMID:28752479","pubmed","28752479","create date:2017/07/29 | first author:Zhao X",
"Expressions Profiles of the Proteins Associated with Carbohydrate Metabolism in Rat Liver Regeneration.","/pubmed/28752099","Yin L, Chang C, Xu C.","Biomed Res Int. 2017;2017:8428926. doi: 10.1155/2017/8428926. Epub 2017 Jul 2.","Biomed Res Int.  2017","PubMed","citation","PMID:28752099 | PMCID:PMC5511655","pubmed","28752099","create date:2017/07/29 | first author:Yin L",
"The YY1-HOTAIR-MMP2 Signaling Axis Controls Trophoblast Invasion at the Maternal-Fetal Interface.","/pubmed/28750739","Zhang Y, Jin F, Li XC, Shen FJ, Ma XL, Wu F, Zhang SM, Zeng WH, Liu XR, Fan JX, Lin Y, Tian FJ.","Mol Ther. 2017 Jul 5. pii: S1525-0016(17)30313-1. doi: 10.1016/j.ymthe.2017.06.028. [Epub ahead of print]","Mol Ther.  2017","PubMed","citation","PMID:28750739","pubmed","28750739","create date:2017/07/29 | first author:Zhang Y",
"Loss of the Protein Cystathionine β-Synthase During Kidney Injury Promotes Renal Tubulointerstitial Fibrosis.","/pubmed/28750410","Yuan X, Zhang J, Xie F, Tan W, Wang S, Huang L, Tao L, Xing Q, Yuan Q.","Kidney Blood Press Res. 2017 Jul 27;42(3):428-443. doi: 10.1159/000479295. [Epub ahead of print]","Kidney Blood Press Res.  2017","PubMed","citation","PMID:28750410","pubmed","28750410","create date:2017/07/28 | first author:Yuan X",
"Ubiquinol-cytochrome c reductase core protein 1 may be involved in delayed cardioprotection from preconditioning induced by diazoxide.","/pubmed/28750029","Long Z, Duan G, Li H, Yi T, Wu X, Chen F, Wu Z, Gao Y.","PLoS One. 2017 Jul 27;12(7):e0181903. doi: 10.1371/journal.pone.0181903. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28750029 | PMCID:PMC5531499","pubmed","28750029","create date:2017/07/28 | first author:Long Z",
"Differential Role of Rapamycin in Epidermis-Induced IL-15-IGF-1 Secretion via Activation of Akt/mTORC2.","/pubmed/28746918","Bai Y, Xu R, Zhang X, Zhang X, Hu X, Li Y, Li H, Liu M, Huang Z, Yan R, He W, Luo G, Wu J.","Cell Physiol Biochem. 2017 Jul 26;42(5):1755-1768. doi: 10.1159/000479443. [Epub ahead of print]","Cell Physiol Biochem.  2017","PubMed","citation","PMID:28746918","pubmed","28746918","create date:2017/07/27 | first author:Bai Y",
"A Dry Method for Preserving Tear Protein Samples.","/pubmed/28745913","Qin W, Zhao C, Zhang L, Wang T, Gao Y.","Biopreserv Biobank. 2017 Jul 26. doi: 10.1089/bio.2016.0117. [Epub ahead of print]","Biopreserv Biobank.  2017","PubMed","citation","PMID:28745913","pubmed","28745913","create date:2017/07/27 | first author:Qin W",
"Salmonella Choleraesuis outer membrane vesicles: Proteomics and immunogenicity.","/pubmed/28745825","Liu Q, Yi J, Liang K, Zhang X, Liu Q.","J Basic Microbiol. 2017 Jul 26. doi: 10.1002/jobm.201700153. [Epub ahead of print]","J Basic Microbiol.  2017","PubMed","citation","PMID:28745825","pubmed","28745825","create date:2017/07/27 | first author:Liu Q",
"Knockdown of anion exchanger 2 suppressed the growth of ovarian cancer cells via mTOR/p70S6K1 signaling.","/pubmed/28743911","Zhang LJ, Lu R, Song YN, Zhu JY, Xia W, Zhang M, Shao ZY, Huang Y, Zhou Y, Zhang H, Guo L, Zhang M, Zhang H.","Sci Rep. 2017 Jul 25;7(1):6362. doi: 10.1038/s41598-017-06472-w.","Sci Rep.  2017","PubMed","citation","PMID:28743911 | PMCID:PMC5526859","pubmed","28743911","create date:2017/07/27 | first author:Zhang LJ",
"Reconstructing the regulatory circuit of cell fate determination in yeast mating response.","/pubmed/28742153","Shao B, Yuan H, Zhang R, Wang X, Zhang S, Ouyang Q, Hao N, Luo C.","PLoS Comput Biol. 2017 Jul 24;13(7):e1005671. doi: 10.1371/journal.pcbi.1005671. eCollection 2017 Jul.","PLoS Comput Biol.  2017","PubMed","citation","PMID:28742153 | PMCID:PMC5546706","pubmed","28742153","create date:2017/07/26 | first author:Shao B",
"Comparative Proteomic Analysis of the Effect of the Four-Herb Chinese Medicine ANBP on Promoting Mouse Skin Wound Healing.","/pubmed/28741388","Chen L, Hou Q, Zhou ZZ, Li MR, Zhong LZ, Deng XD, Zhu ZY, Cheng ZY, Zhu J, Xiang CL, He WJ, Fu XB.","Int J Low Extrem Wounds. 2017 Jul 1:1534734617720623. doi: 10.1177/1534734617720623. [Epub ahead of print]","Int J Low Extrem Wounds.  2017","PubMed","citation","PMID:28741388","pubmed","28741388","create date:2017/07/26 | first author:Chen L",
"Occurrence State and Molecular Structure Analysis of Extracellular Proteins with Implications on the Dewaterability of Waste-Activated Sludge.","/pubmed/28741346","Wu B, Ni BJ, Horvat K, Song L, Chai X, Dai X, Mahajan D.","Environ Sci Technol. 2017 Aug 15;51(16):9235-9243. doi: 10.1021/acs.est.7b02861. Epub 2017 Aug 7.","Environ Sci Technol.  2017","PubMed","citation","PMID:28741346","pubmed","28741346","create date:2017/07/26 | first author:Wu B",
"Network based subcellular proteomics in monocyte membrane revealed novel candidate genes involved in osteoporosis.","/pubmed/28741036","Zeng Y, Zhang L, Zhu W, He H, Sheng H, Tian Q, Deng FY, Zhang LS, Hu HG, Deng HW.","Osteoporos Int. 2017 Jul 24. doi: 10.1007/s00198-017-4146-5. [Epub ahead of print]","Osteoporos Int.  2017","PubMed","citation","PMID:28741036","pubmed","28741036","create date:2017/07/26 | first author:Zeng Y",
"Highly efficient enrichment of low-abundance intact proteins by core-shell structured Fe(3)O(4)-chitosan@graphene composites.","/pubmed/28738662","Zhang P, Fang X, Yan G, Gao M, Zhang X.","Talanta. 2017 Nov 1;174:845-852. doi: 10.1016/j.talanta.2017.07.004. Epub 2017 Jul 3.","Talanta.  2017","PubMed","citation","PMID:28738662","pubmed","28738662","create date:2017/07/26 | first author:Zhang P",
"Heterogeneous photocatalysis of tris(2-chloroethyl) phosphate by UV/TiO(2): Degradation products and impacts on bacterial proteome.","/pubmed/28738271","Ye J, Liu J, Li C, Zhou P, Wu S, Ou H.","Water Res. 2017 Jul 18;124:29-38. doi: 10.1016/j.watres.2017.07.034. [Epub ahead of print]","Water Res.  2017","PubMed","citation","PMID:28738271","pubmed","28738271","create date:2017/07/25 | first author:Ye J",
"The comparison of CHCA solvent compositions for improving LC-MALDI performance and its application to study the impact of aflatoxin B1 on the liver proteome of diabetes mellitus type 1 mice.","/pubmed/28738076","Tsai FJ, Chen SY, Liu YC, Liao HY, Chen CJ.","PLoS One. 2017 Jul 24;12(7):e0181423. doi: 10.1371/journal.pone.0181423. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28738076 | PMCID:PMC5524319","pubmed","28738076","create date:2017/07/25 | first author:Tsai FJ",
"Datasets of mung bean proteins and metabolites from four different cultivars.","/pubmed/28736740","Hashiguchi A, Zhu W, Tian J, Komatsu S.","Data Brief. 2017 Jul 4;13:703-706. doi: 10.1016/j.dib.2017.06.051. eCollection 2017 Aug.","Data Brief.  2017","PubMed","citation","PMID:28736740 | PMCID:PMC5510489","pubmed","28736740","create date:2017/07/25 | first author:Hashiguchi A",
"Systematic comparison of exosomal proteomes from human saliva and serum for the detection of lung cancer.","/pubmed/28734369","Sun Y, Liu S, Qiao Z, Shang Z, Xia Z, Niu X, Qian L, Zhang Y, Fan L, Cao CX, Xiao H.","Anal Chim Acta. 2017 Aug 22;982:84-95. doi: 10.1016/j.aca.2017.06.005. Epub 2017 Jun 17.","Anal Chim Acta.  2017","PubMed","citation","PMID:28734369","pubmed","28734369","create date:2017/07/25 | first author:Sun Y",
"Preparation of intact mitochondria using free-flow isoelectric focusing with post-pH gradient sample injection for morphological, functional and proteomics studies.","/pubmed/28734361","He YC, Kong FZ, Fan LY, Wu JY, Liu XP, Li J, Sun Y, Zhang Q, Yang Y, Wu XJ, Xiao H, Cao CX.","Anal Chim Acta. 2017 Aug 22;982:200-208. doi: 10.1016/j.aca.2017.06.007. Epub 2017 Jun 17.","Anal Chim Acta.  2017","PubMed","citation","PMID:28734361","pubmed","28734361","create date:2017/07/25 | first author:He YC",
"Genetics, Molecular, and Proteomics Advances in Filamentous Fungi.","/pubmed/28733909","Sharma Ghimire P, Jin C.","Curr Microbiol. 2017 Jul 22. doi: 10.1007/s00284-017-1308-9. [Epub ahead of print] Review.","Curr Microbiol.  2017","PubMed","citation","PMID:28733909","pubmed","28733909","create date:2017/07/25 | first author:Sharma Ghimire P",
"Metabolic profiles of flooding-tolerant mechanism in early-stage soybean responding to initial stress.","/pubmed/28733872","Wang X, Zhu W, Hashiguchi A, Nishimura M, Tian J, Komatsu S.","Plant Mol Biol. 2017 Aug;94(6):669-685. doi: 10.1007/s11103-017-0635-3. Epub 2017 Jul 21.","Plant Mol Biol.  2017","PubMed","citation","PMID:28733872","pubmed","28733872","create date:2017/07/25 | first author:Wang X",
"Proteogenomic analysis and discovery of immune antigens in Mycobacterium vaccae.","/pubmed/28733429","Zheng J, Chen L, Liu L, Li H, Liu B, Zheng D, Liu T, Dong J, Sun L, Zhu Y, Yang J, Zhang X, Jin Q.","Mol Cell Proteomics. 2017 Jul 21. pii: mcp.M116.065813. doi: 10.1074/mcp.M116.065813. [Epub ahead of print]","Mol Cell Proteomics.  2017","PubMed","citation","PMID:28733429","pubmed","28733429","create date:2017/07/25 | first author:Zheng J",
"Vγ4 γδ T Cells Provide an Early Source of IL-17A and Accelerate Skin Graft Rejection.","/pubmed/28733202","Li Y, Huang Z, Yan R, Liu M, Bai Y, Liang G, Zhang X, Hu X, Chen J, Huang C, Liu B, Luo G, Wu J, He W.","J Invest Dermatol. 2017 Jul 18. pii: S0022-202X(17)31819-5. doi: 10.1016/j.jid.2017.03.043. [Epub ahead of print]","J Invest Dermatol.  2017","PubMed","citation","PMID:28733202","pubmed","28733202","create date:2017/07/25 | first author:Li Y",
"Proteomic analysis of naturally occurring boron tolerant plant Gypsophila sphaerocephala L. in response to high boron concentration.","/pubmed/28732263","Tombuloglu H, Tombuloglu G, Sakcali MS, Turkan A, Hakeem KR, Alharby HF, Fahd S, Abdul WM.","J Plant Physiol. 2017 Sep;216:212-217. doi: 10.1016/j.jplph.2017.06.013. Epub 2017 Jul 4.","J Plant Physiol.  2017","PubMed","citation","PMID:28732263","pubmed","28732263","create date:2017/07/22 | first author:Tombuloglu H",
"Proteomics analysis reveals a dynamic diurnal pattern of photosynthesis-related pathways in maize leaves.","/pubmed/28732011","Feng D, Wang Y, Lu T, Zhang Z, Han X.","PLoS One. 2017 Jul 21;12(7):e0180670. doi: 10.1371/journal.pone.0180670. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28732011 | PMCID:PMC5521766","pubmed","28732011","create date:2017/07/22 | first author:Feng D",
"Phosphorylation of Bcl-2 plays an important role in glycochenodeoxycholate-induced survival and chemoresistance in HCC.","/pubmed/28731137","Zhou M, Zhang Q, Zhao J, Liao M, Wen S, Yang M.","Oncol Rep. 2017 Sep;38(3):1742-1750. doi: 10.3892/or.2017.5830. Epub 2017 Jul 18.","Oncol Rep.  2017","PubMed","citation","PMID:28731137","pubmed","28731137","create date:2017/07/22 | first author:Zhou M",
"Tryptic Peptides Bearing C-Terminal Dimethyllysine Need to Be Considered during the Analysis of Lysine Dimethylation in Proteomic Study.","/pubmed/28730820","Chen M, Zhang M, Zhai L, Hu H, Liu P, Tan M.","J Proteome Res. 2017 Aug 8. doi: 10.1021/acs.jproteome.7b00373. [Epub ahead of print]","J Proteome Res.  2017","PubMed","citation","PMID:28730820","pubmed","28730820","create date:2017/07/22 | first author:Chen M",
"Proteomic profiling of early degenerative retina of RCS rats.","/pubmed/28730077","Zhu ZH, Fu Y, Weng CH, Zhao CJ, Yin ZQ.","Int J Ophthalmol. 2017 Jun 18;10(6):878-889. doi: 10.18240/ijo.2017.06.08. eCollection 2017.","Int J Ophthalmol.  2017","PubMed","citation","PMID:28730077 | PMCID:PMC5515160","pubmed","28730077","create date:2017/07/22 | first author:Zhu ZH",
"Weakened IL-15 Production and Impaired mTOR Activation Alter Dendritic Epidermal T Cell Homeostasis in Diabetic Mice.","/pubmed/28729536","Liu Z, Liang G, Gui L, Li Y, Liu M, Bai Y, Zhang X, Hu X, Chen J, Huang C, Liu X, Luo G, Wu J, He W.","Sci Rep. 2017 Jul 20;7(1):6028. doi: 10.1038/s41598-017-05950-5.","Sci Rep.  2017","PubMed","citation","PMID:28729536 | PMCID:PMC5519720","pubmed","28729536","create date:2017/07/22 | first author:Liu Z",
"Proteomic analysis of the effects of Nur77 on lipopolysaccharide-induced microglial activation.","/pubmed/28729074","Chen Y, Jin Y, Zhan H, Chen J, Chen Y, Meng H, Jin J, Yu L, Cao X, Xu Y.","Neurosci Lett. 2017 Jul 17. pii: S0304-3940(17)30584-0. doi: 10.1016/j.neulet.2017.07.022. [Epub ahead of print]","Neurosci Lett.  2017","PubMed","citation","PMID:28729074","pubmed","28729074","create date:2017/07/22 | first author:Chen Y",
"Screening of differential proteins of placenta tissues in patients with pre-eclampsia by iTRAQ proteomics techniques.","/pubmed/28728340","Qi WH, Zheng MY, Li C, Xu L, Xu JE.","Minerva Med. 2017 Oct;108(5):389-395. doi: 10.23736/S0026-4806.17.05080-7.","Minerva Med.  2017","PubMed","citation","PMID:28728340","pubmed","28728340","create date:2017/07/22 | first author:Qi WH",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Patch-clamp technique to characterize ion channels in enlarged individual endolysosomes.","/pubmed/28726848","Chen CC, Cang C, Fenske S, Butz E, Chao YK, Biel M, Ren D, Wahl-Schott C, Grimm C.","Nat Protoc. 2017 Aug;12(8):1639-1658. doi: 10.1038/nprot.2017.036. Epub 2017 Jul 20.","Nat Protoc.  2017","PubMed","citation","PMID:28726848","pubmed","28726848","create date:2017/07/21 | first author:Chen CC",
"Letter to the editor: Differential protein expression in exosomal samples taken from trauma patients.","/pubmed/28726264","Wu J, Xu D, Luo P.","Proteomics Clin Appl. 2017 Jul 20. doi: 10.1002/prca.201700092. [Epub ahead of print] No abstract available. ","Proteomics Clin Appl.  2017","PubMed","citation","PMID:28726264","pubmed","28726264","create date:2017/07/21 | first author:Wu J",
"The noncoding RNA HOXD-AS1 is a critical regulator of the metastasis and apoptosis phenotype in human hepatocellular carcinoma.","/pubmed/28724429","Lu S, Zhou J, Sun Y, Li N, Miao M, Jiao B, Chen H.","Mol Cancer. 2017 Jul 19;16(1):125. doi: 10.1186/s12943-017-0676-x.","Mol Cancer.  2017","PubMed","citation","PMID:28724429 | PMCID:PMC5518122","pubmed","28724429","create date:2017/07/21 | first author:Lu S",
"Analysis of the differential gene and protein expression profile of the rolled leaf mutant of transgenic rice (Oryza sativa L.).","/pubmed/28723953","Zhu Q, Yu S, Chen G, Ke L, Pan D.","PLoS One. 2017 Jul 19;12(7):e0181378. doi: 10.1371/journal.pone.0181378. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28723953 | PMCID:PMC5517006","pubmed","28723953","create date:2017/07/21 | first author:Zhu Q",
"The Lysine Acetyltransferase GCN5 Is Required for iNKT Cell Development through EGR2 Acetylation.","/pubmed/28723564","Wang Y, Yun C, Gao B, Xu Y, Zhang Y, Wang Y, Kong Q, Zhao F, Wang CR, Dent SYR, Wang J, Xu X, Li HB, Fang D.","Cell Rep. 2017 Jul 18;20(3):600-612. doi: 10.1016/j.celrep.2017.06.065.","Cell Rep.  2017","PubMed","citation","PMID:28723564","pubmed","28723564","create date:2017/07/21 | first author:Wang Y",
"Maleic Anhydride Labeling-Based Approach for Quantitative Proteomics and Successive Derivatization of Peptides.","/pubmed/28723071","Tian S, Zheng S, Han Y, Guo Z, Zhai G, Bai X, He X, Fan E, Zhang Y, Zhang K.","Anal Chem. 2017 Aug 15;89(16):8259-8265. doi: 10.1021/acs.analchem.7b01120. Epub 2017 Jul 28.","Anal Chem.  2017","PubMed","citation","PMID:28723071","pubmed","28723071","create date:2017/07/21 | first author:Tian S",
